Title: Manganese Abundances in Cluster and Halo Field Stars  
Authors: Sobeck J.S., Ivans I.I., Simmerer J.A., Sneden C., Hoeflich P., 
         Fulbright J.P., Kraft R.P. 
Table: LTG Stellar Model Parameters and Individual [Fe/H] and [Mn/Fe] Values
================================================================================
Byte-by-byte Description of file: datafile3.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label    Explanations
--------------------------------------------------------------------------------
   1-  8 A8     ---     Group    Source association  
  10- 12 A3     ---     OName    Other group association name (1)
  14- 21 A8     ---     ID       Stellar identification within Group
  23- 26 I4     K       Teff     Effective temperature
  28- 32 F5.2   [cm/s2] log(g)   Log of the surface gravity
  34- 37 F4.2   km/s    VTurb    Microturbulent velocity
  39- 43 F5.2   [Sun]   [Fe/H]-L Log of literature Fe/H number abundance
  45- 49 F5.2   [Sun]   [Fe/H]   Log of Lick-Texas group Fe/H number abundance 
  51- 55 F5.2   [Sun]   [Mn/Fe]  Log of Lick-Texas group Mn/Fe number abundance
--------------------------------------------------------------------------------
Note (1): Field stars from the Fulbright (2000) survey (labeled as JF) have 
          Hipparcos identifications. Similarly, target stars of the 
          Simmerer et al. (2004) survey (designated as JS) have Henry Draper 
          identifications unless otherwise indicated. 
--------------------------------------------------------------------------------
FIELD    JS  121135   4934  1.91 1.60 -1.54 -1.49 -0.50 
FIELD    JS  122563   4572  1.36 2.90 -2.72 -2.68 -0.25 
FIELD    JS  122956   4508  1.55 1.60 -1.95 -1.85 -0.44 
FIELD    JS  124358   4688  1.57 2.10 -1.91 -1.88 -0.40 
FIELD    JS  132475   5425  3.56 2.30 -1.86 -1.80 -0.37 
FIELD    JS  135148   4183  0.25 2.90 -2.17 -2.17 -0.25 
FIELD    JS  141531   4356  1.14 2.20 -1.79 -1.84 -0.33 
FIELD    JS  165195   4237  0.78 2.30 -2.60 -2.56 -0.43 
FIELD    JS  166161   5350  2.56 2.25 -1.23 -1.36 -0.33 
FIELD    JS  171496   4952  2.37 1.40 -0.67 -0.57 -0.33 
FIELD    JS  184266   6000  2.74 3.00 -1.43 -1.52 -0.30 
FIELD    JS  186478   4598  1.43 2.00 -2.56 -2.64 -0.48 
FIELD    JS  187111   4271  1.05 1.90 -1.97 -1.90 -0.40 
FIELD    JS  188510   5564  4.51 1.00 -1.32 -1.50 -0.43 
FIELD    JS  193901   5750  4.46 1.50 -1.08 -1.13 -0.36 
FIELD    JS  194598   6044  4.19 1.00 -1.08 -1.12 -0.37 
FIELD    JS  201891   5909  4.19 1.00 -1.09 -1.06 -0.37 
FIELD    JS  204543   4672  1.49 2.00 -1.87 -1.95 -0.40 
FIELD    JS  206739   4647  1.78 1.90 -1.72 -1.77 -0.30 
FIELD    JS  210295   4750  2.50 1.55 -1.46 -1.48 -0.41 
FIELD    JS  214362   5727  2.62 2.00 -1.87 -1.93 -0.50 
FIELD    JS  218857   5103  2.44 1.90 -1.90 -2.08 -0.28 
FIELD    JS  221170   4410  1.09 1.70 -2.35 -2.30 -0.38 
FIELD    JS  232078   3875  0.50 2.10 -1.69 -1.74 -0.50 
FIELD    JS  233666   5157  2.00 1.70 -1.79 -1.86 -0.22 
Cr 261       1045     4400  1.50 1.20 -0.16 -0.14 -0.41 
Cr 261       1080     4490  2.20 1.20 -0.11 -0.25 -0.45 
Cr 261       1871     4000  0.70 1.50 -0.31 -0.59 -0.22 
Cr 261       2105     4300  1.50 1.50 -0.32 -0.47 -0.21 
NGC 288      20       4050  0.60 1.75 -1.44 -1.62 -0.31 
NGC 288      231      4300  1.10 1.50 -1.41 -1.50 -0.32 
NGC 288      245      4250  0.80 1.40 -1.41 -1.47 -0.30 
NGC 288      274      4025  0.70 1.90 -1.37 -1.48 -0.33 
NGC 288      281      4125  0.60 1.71 -1.42 -1.65 -0.29 
NGC 288      287      4350  1.20 1.40 -1.45 -1.34 -0.44 
NGC 288      297      4330  1.20 1.70 -1.41 -1.62 -0.23 
NGC 288      307      4350  1.20 1.35 -1.40 -1.63 -0.24 
NGC 288      338      4325  1.30 1.60 -1.37 -1.55 -0.28 
NGC 288      344      4180  0.80 1.60 -1.36 -1.45 -0.32 
NGC 288      351      4330  1.20 1.55 -1.30 -1.53 -0.36 
NGC 288      403      3950  0.20 1.90 -1.43 -1.59 -0.32 
NGC 288      531      3780  0.10 1.60 -1.31 -1.70 -0.42 
NGC 362      1137     4000  0.70 2.00 -1.37 -1.51 -0.31 
NGC 362      1159     4125  0.80 1.90 -1.27 -1.37 -0.34 
NGC 362      1334     3975  0.40 1.95 -1.30 -1.37 -0.42 
NGC 362      1401     3875  0.00 1.90 -1.32 -1.39 -0.34 
NGC 362      1423     3950  0.10 2.35 -1.37 -1.42 -0.41 
NGC 362      1441     3975  0.20 1.90 -1.31 -1.44 -0.29 
NGC 362      2115     3900  0.00 2.30 -1.38 -1.49 -0.32 
NGC 362      2127     4110  0.60 2.25 -1.30 -1.52 -0.39 
NGC 362      2423     4000  0.40 1.85 -1.32 -1.42 -0.41 
NGC 362      77       4075  0.20 2.50 -1.34 -1.41 -0.34 
NGC 362      MB2      4100  0.60 2.25 -1.30 -1.58 -0.20 
NGC 362      V2       3950  0.10 2.70 -1.30 -1.58 -0.48 
NGC 3201     5        4750  1.80 1.70 -1.38 -1.53 -0.42 
NGC 3201     8        4410  1.50 1.80 -1.17 -1.56 -0.28 
NGC 3201     9        4600  1.90 1.70 -1.18 -1.45 -0.34 
NGC 3201     42       4500  1.50 2.00 -1.32 -1.65 -0.29 
NGC 3201     112      4350  1.30 1.60 -1.38 -1.64 -0.18 
NGC 3201     121      4000  0.00 2.00 -1.40 -1.56 -0.42 
NGC 3201     168      4100  0.20 1.80 -1.42 -1.61 -0.30 
NGC 3201     238      4250  0.90 1.80 -1.42 -1.53 -0.44 
NGC 3201     293      4250  1.20 1.80 -1.39 -1.56 -0.38 
NGC 3201     301      4250  1.00 2.20 -1.49 -1.65 -0.33 
NGC 3201     312      4250  0.70 1.80 -1.47 -1.49 -0.49 
NGC 3201     318      4350  0.80 1.90 -1.52 -1.59 -0.39 
NGC 3201     357      4150  0.70 2.00 -1.55 -1.78 -0.21 
NGC 3201     419      4500  1.20 1.70 -1.28 -1.40 -0.58 
NGC 6287     1491     4375  1.00 1.75 -2.15 -2.28 -0.30 
NGC 6287     1387     4250  0.80 1.90 -2.10 -2.33 -0.26 
NGC 6293     2673     4250  0.50 1.90 -2.16 -2.24 -0.35 
NGC 6293     3857     4450  0.70 1.75 -2.18 -2.40 -0.39 
NGC 6528     I-42     4200  1.60 1.20 -0.14 -0.34 -0.23 
NGC 6528     I-36     4300  1.50 1.50 -0.13 -0.37 -0.21 
NGC 6528     I-18     4800  2.00 1.50 -0.05 -0.03 -0.33 
NGC 6541     I-44     4250  0.70 1.85 -1.85 -1.95 -0.28 
NGC 6541     II-113   4200  0.50 1.80 -1.86 -1.91 -0.36 
NGC 6705 M11 660      4500  1.50 2.00  0.05  0.03 -0.43 
NGC 6705 M11 669      4500  1.40 2.00  0.09  0.18 -0.32 
NGC 6705 M11 686      4600  2.00 2.00  0.13  0.13 -0.45 
NGC 6705 M11 779      4250  1.60 2.50 -0.01 -0.07 -0.49 
NGC 6705 M11 916      4500  1.30 2.00  0.01 -0.04 -0.34 
NGC 6705 M11 926      4500  1.50 2.00 -0.21 -0.59 -0.38 
NGC 6705 M11 1184     4600  2.20 2.00  0.24  0.24 -0.30 
NGC 6705 M11 1223     4750  2.50 2.00  0.19 -0.06 -0.39 
NGC 6705 M11 1256     4600  2.50 2.00  0.31  0.28 -0.17 
NGC 6705 M11 1423     4750  2.90 2.50  0.21  0.04 -0.05 
NGC 6752     1        4749  1.95 1.41 -1.58 -1.69 -0.43 
NGC 6752     2        4779  1.98 1.39 -1.59 -1.69 -0.48 
NGC 6752     3        4796  2.03 1.42 -1.64 -1.74 -0.39 
NGC 6752     4        4806  2.04 1.40 -1.61 -1.66 -0.46 
NGC 6752     6        4804  2.06 1.40 -1.61 -1.87 -0.38 
NGC 6752     7        4829  2.10 1.33 -1.84 -1.74 -0.53 
NGC 6752     8        4910  2.15 1.33 -1.62 -1.60 -0.43 
NGC 6752     9        4824  2.11 1.38 -1.63 -1.72 -0.41 
NGC 6752     10       4836  2.13 1.37 -1.60 -1.63 -0.52 
NGC 6752     11       4829  2.13 1.32 -1.64 -1.65 -0.47 
NGC 6752     12       4841  2.15 1.34 -1.62 -1.72 -0.40 
NGC 6752     15       4850  2.19 1.35 -1.61 -1.75 -0.45 
NGC 6752     16       4906  2.24 1.32 -1.60 -1.73 -0.44 
NGC 6752     19       4928  2.32 1.29 -1.61 -1.75 -0.49 
NGC 6752     20       4929  2.33 1.32 -1.59 -1.69 -0.48 
Pal 12       S1       3900  0.63 1.80 -0.76 -0.81 -0.31 
Pal 12       1118     4000  0.84 1.80 -0.80 -0.82 -0.35 
Pal 12       1128     4260  1.30 1.70 -0.82 -0.84 -0.40   
Pal 12       1305     4465  1.62 1.70 -0.80 -0.84 -0.38 
